Date,Open,High,Low,Close,Adj Close,Volume
2015-10-07 00:00:00+08:00,21884.73046875,22527.7890625,21817.419921875,22515.759765625,22515.759765625,2932824400
2015-10-08 00:00:00+08:00,22588.689453125,22588.689453125,22201.109375,22354.91015625,22354.91015625,1931209500
2015-10-09 00:00:00+08:00,22615.939453125,22807.859375,22440.880859375,22458.80078125,22458.80078125,2403310800
2015-10-12 00:00:00+08:00,22614.330078125,22779.5,22562.259765625,22730.9296875,22730.9296875,1871862800
2015-10-13 00:00:00+08:00,22677.599609375,22798.900390625,22515.73046875,22600.4609375,22600.4609375,1710895100
2015-10-14 00:00:00+08:00,22398.8203125,22576.5,22356.560546875,22439.91015625,22439.91015625,1352740800
2015-10-15 00:00:00+08:00,22667.419921875,22940.25,22567.650390625,22888.169921875,22888.169921875,1920825800
2015-10-16 00:00:00+08:00,23133.58984375,23178.140625,22953.560546875,23067.369140625,23067.369140625,1922580500
2015-10-19 00:00:00+08:00,23085.609375,23100.66015625,22913.599609375,23075.609375,23075.609375,1259219800
2015-10-20 00:00:00+08:00,22991.599609375,23057.9296875,22843.0390625,22989.220703125,22989.220703125,1217365400
2015-10-22 00:00:00+08:00,22795.580078125,22869.58984375,22727.58984375,22845.369140625,22845.369140625,1374140600
2015-10-23 00:00:00+08:00,23220.380859375,23220.380859375,23088.029296875,23151.939453125,23151.939453125,1495348200
2015-10-26 00:00:00+08:00,23423.640625,23423.640625,23066.939453125,23116.25,23116.25,1465182800
2015-10-27 00:00:00+08:00,23053.119140625,23143.880859375,22885.220703125,23142.73046875,23142.73046875,1532532100
2015-10-28 00:00:00+08:00,23070.69921875,23120.25,22923.66015625,22956.5703125,22956.5703125,1377130700
2015-10-29 00:00:00+08:00,23054.529296875,23054.529296875,22811.3203125,22819.939453125,22819.939453125,1759025000
2015-10-30 00:00:00+08:00,22785.859375,22847.16015625,22612.560546875,22640.0390625,22640.0390625,1537138400
2015-11-02 00:00:00+08:00,22502.279296875,22605.80078125,22332.7109375,22370.0390625,22370.0390625,1688748100
2015-11-03 00:00:00+08:00,22603.150390625,22697.0,22560.169921875,22568.4296875,22568.4296875,1469567800
2015-11-04 00:00:00+08:00,22737.439453125,23342.0703125,22737.439453125,23053.5703125,23053.5703125,2604074100
2015-11-05 00:00:00+08:00,23045.099609375,23180.26953125,22960.619140625,23051.0390625,23051.0390625,1502715700
2015-11-06 00:00:00+08:00,22914.19921875,22922.7890625,22791.91015625,22867.330078125,22867.330078125,1394990300
2015-11-09 00:00:00+08:00,22753.509765625,22970.830078125,22689.259765625,22726.76953125,22726.76953125,1544945200
2015-11-10 00:00:00+08:00,22505.69921875,22534.919921875,22339.689453125,22401.69921875,22401.69921875,1796811200
2015-11-11 00:00:00+08:00,22394.150390625,22479.4609375,22324.41015625,22352.169921875,22352.169921875,1419265500
2015-11-12 00:00:00+08:00,22477.599609375,22980.970703125,22454.9609375,22888.919921875,22888.919921875,1844259100
2015-11-13 00:00:00+08:00,22494.08984375,22519.330078125,22318.619140625,22396.140625,22396.140625,2002495500
2015-11-16 00:00:00+08:00,21958.279296875,22127.380859375,21958.279296875,22010.8203125,22010.8203125,1816444100
2015-11-17 00:00:00+08:00,22315.1796875,22497.330078125,22243.9609375,22264.25,22264.25,1627705000
2015-11-18 00:00:00+08:00,22331.76953125,22349.73046875,22163.279296875,22188.259765625,22188.259765625,1211467800
2015-11-19 00:00:00+08:00,22423.880859375,22559.060546875,22416.0,22500.220703125,22500.220703125,1381484300
2015-11-20 00:00:00+08:00,22510.44921875,22790.0703125,22412.029296875,22754.720703125,22754.720703125,1230928400
2015-11-23 00:00:00+08:00,22760.05078125,22802.7109375,22619.6796875,22665.900390625,22665.900390625,1075994800
2015-11-24 00:00:00+08:00,22593.08984375,22629.75,22433.509765625,22587.630859375,22587.630859375,1194757000
2015-11-25 00:00:00+08:00,22533.529296875,22617.2109375,22436.009765625,22498.0,22498.0,1513214100
2015-11-26 00:00:00+08:00,22749.599609375,22787.5,22453.689453125,22488.939453125,22488.939453125,1128427600
2015-11-27 00:00:00+08:00,22555.419921875,22555.419921875,22051.009765625,22068.3203125,22068.3203125,2107988400
2015-11-30 00:00:00+08:00,21974.810546875,22195.25,21907.349609375,21996.419921875,21996.419921875,2928378600
2015-12-01 00:00:00+08:00,22197.810546875,22477.509765625,22143.5703125,22381.349609375,22381.349609375,1984283400
2015-12-02 00:00:00+08:00,22471.349609375,22563.470703125,22368.66015625,22479.689453125,22479.689453125,1671129200
2015-12-03 00:00:00+08:00,22327.0390625,22485.25,22327.0390625,22417.009765625,22417.009765625,1271068600
2015-12-04 00:00:00+08:00,22142.109375,22242.490234375,22108.4609375,22235.890625,22235.890625,1607921200
2015-12-07 00:00:00+08:00,22336.3203125,22352.25,22200.55078125,22203.220703125,22203.220703125,1290311100
2015-12-08 00:00:00+08:00,22058.55078125,22058.55078125,21765.619140625,21905.130859375,21905.130859375,1812299200
2015-12-09 00:00:00+08:00,21773.76953125,21872.330078125,21755.689453125,21803.759765625,21803.759765625,1365939700
2015-12-10 00:00:00+08:00,21714.23046875,21880.189453125,21668.119140625,21704.609375,21704.609375,1589431100
2015-12-11 00:00:00+08:00,21719.169921875,21731.390625,21440.69921875,21464.05078125,21464.05078125,1399114000
2015-12-14 00:00:00+08:00,21063.279296875,21378.189453125,21010.259765625,21309.849609375,21309.849609375,1716020200
2015-12-15 00:00:00+08:00,21215.5390625,21442.2109375,21215.5390625,21274.369140625,21274.369140625,1575316200
2015-12-16 00:00:00+08:00,21557.73046875,21772.7890625,21557.73046875,21701.2109375,21701.2109375,1645623800
2015-12-17 00:00:00+08:00,21841.08984375,22005.189453125,21763.759765625,21872.060546875,21872.060546875,1604958700
2015-12-18 00:00:00+08:00,21656.560546875,21956.490234375,21625.8203125,21755.560546875,21755.560546875,1774171000
2015-12-21 00:00:00+08:00,21641.169921875,21871.220703125,21641.169921875,21791.6796875,21791.6796875,1302760700
2015-12-22 00:00:00+08:00,21846.900390625,21870.310546875,21750.740234375,21830.01953125,21830.01953125,916724900
2015-12-23 00:00:00+08:00,21869.400390625,22103.630859375,21846.48046875,22040.58984375,22040.58984375,1053086500
2015-12-24 00:00:00+08:00,22207.8203125,22217.44921875,22128.720703125,22138.130859375,22138.130859375,712784400
2015-12-28 00:00:00+08:00,22151.73046875,22151.73046875,21880.509765625,21919.619140625,21919.619140625,874126000
2015-12-29 00:00:00+08:00,21923.26953125,22024.279296875,21881.7109375,21999.619140625,21999.619140625,766776200
2015-12-30 00:00:00+08:00,22094.58984375,22114.560546875,21868.029296875,21882.150390625,21882.150390625,1058882700
2015-12-31 00:00:00+08:00,21892.25,21970.330078125,21864.119140625,21914.400390625,21914.400390625,510189800
2016-01-04 00:00:00+08:00,21782.619140625,21794.83984375,21227.609375,21327.119140625,21327.119140625,1712094800
2016-01-05 00:00:00+08:00,21318.689453125,21452.740234375,21095.900390625,21188.720703125,21188.720703125,1484745100
2016-01-06 00:00:00+08:00,21142.630859375,21199.619140625,20947.30078125,20980.810546875,20980.810546875,1651083400
2016-01-07 00:00:00+08:00,20772.599609375,20826.439453125,20323.970703125,20333.33984375,20333.33984375,2982003800
2016-01-08 00:00:00+08:00,20491.880859375,20596.419921875,20324.619140625,20453.7109375,20453.7109375,2078133200
2016-01-11 00:00:00+08:00,19997.419921875,20068.779296875,19865.1796875,19888.5,19888.5,2127840400
2016-01-12 00:00:00+08:00,20030.029296875,20130.80078125,19694.990234375,19711.759765625,19711.759765625,1834357100
2016-01-13 00:00:00+08:00,20028.859375,20234.779296875,19850.73046875,19934.880859375,19934.880859375,1787070400
2016-01-14 00:00:00+08:00,19578.919921875,19893.880859375,19509.080078125,19817.41015625,19817.41015625,1783215300
2016-01-15 00:00:00+08:00,19781.4609375,19828.9296875,19500.380859375,19520.76953125,19520.76953125,1932607600
2016-01-18 00:00:00+08:00,19287.380859375,19439.490234375,19195.560546875,19237.44921875,19237.44921875,2038630500
2016-01-19 00:00:00+08:00,19283.5703125,19647.75,19204.220703125,19635.810546875,19635.810546875,1825359900
2016-01-20 00:00:00+08:00,19332.220703125,19332.220703125,18833.880859375,18886.30078125,18886.30078125,2459536700
2016-01-21 00:00:00+08:00,19079.130859375,19238.26953125,18534.30078125,18542.150390625,18542.150390625,2608444800
2016-01-22 00:00:00+08:00,19000.7890625,19152.80078125,18769.609375,19080.509765625,19080.509765625,2388446600
2016-01-25 00:00:00+08:00,19341.41015625,19490.26953125,19291.91015625,19340.140625,19340.140625,1776766600
2016-01-26 00:00:00+08:00,19068.83984375,19098.0703125,18811.830078125,18860.80078125,18860.80078125,1873245100
2016-01-27 00:00:00+08:00,19211.859375,19216.990234375,18931.33984375,19052.44921875,19052.44921875,1929850700
2016-01-28 00:00:00+08:00,19093.76953125,19223.58984375,18982.220703125,19195.830078125,19195.830078125,1941781800
2016-01-29 00:00:00+08:00,19138.419921875,19709.990234375,19130.58984375,19683.109375,19683.109375,2350176600
2016-02-01 00:00:00+08:00,19770.9609375,19770.9609375,19444.259765625,19595.5,19595.5,1596458400
2016-02-02 00:00:00+08:00,19474.869140625,19628.5703125,19403.490234375,19446.83984375,19446.83984375,1783516300
2016-02-03 00:00:00+08:00,18910.880859375,19032.7109375,18764.8203125,18991.58984375,18991.58984375,2126513100
2016-02-04 00:00:00+08:00,19190.359375,19338.369140625,19166.1796875,19183.08984375,19183.08984375,1556986500
2016-02-05 00:00:00+08:00,19287.359375,19397.880859375,19230.0,19288.169921875,19288.169921875,1264808100
2016-02-11 00:00:00+08:00,18486.9296875,18627.509765625,18446.560546875,18545.80078125,18545.80078125,1868442400
2016-02-12 00:00:00+08:00,18278.80078125,18482.330078125,18278.80078125,18319.580078125,18319.580078125,2019813200
2016-02-15 00:00:00+08:00,18668.869140625,18937.060546875,18668.869140625,18918.140625,18918.140625,1729340100
2016-02-16 00:00:00+08:00,19013.740234375,19260.669921875,18974.599609375,19122.080078125,19122.080078125,1869161100
2016-02-17 00:00:00+08:00,19198.1796875,19308.5390625,18909.060546875,18924.5703125,18924.5703125,1689473500
2016-02-18 00:00:00+08:00,19409.2109375,19436.390625,19266.220703125,19363.080078125,19363.080078125,1843924000
2016-02-19 00:00:00+08:00,19238.4296875,19342.029296875,19210.650390625,19285.5,19285.5,1268689800
2016-02-22 00:00:00+08:00,19374.240234375,19524.970703125,19374.240234375,19464.08984375,19464.08984375,1207462000
2016-02-23 00:00:00+08:00,19506.939453125,19519.849609375,19328.259765625,19414.779296875,19414.779296875,1225027600
2016-02-24 00:00:00+08:00,19282.33984375,19360.80078125,19060.16015625,19192.44921875,19192.44921875,1302717300
2016-02-25 00:00:00+08:00,19215.490234375,19215.490234375,18867.69921875,18888.75,18888.75,1395869600
2016-02-26 00:00:00+08:00,19179.94921875,19436.7109375,19122.560546875,19364.150390625,19364.150390625,1633549100
2016-02-29 00:00:00+08:00,19366.169921875,19377.720703125,19053.779296875,19111.9296875,19111.9296875,1270443900
2016-03-01 00:00:00+08:00,19259.990234375,19420.0,19108.30078125,19407.4609375,19407.4609375,1473881700
2016-03-02 00:00:00+08:00,19788.169921875,20058.119140625,19783.919921875,20003.490234375,20003.490234375,2455833600
2016-03-03 00:00:00+08:00,20082.009765625,20082.009765625,19791.599609375,19941.759765625,19941.759765625,1761676100
2016-03-04 00:00:00+08:00,20052.099609375,20200.380859375,19977.4296875,20176.69921875,20176.69921875,1907805100
2016-03-07 00:00:00+08:00,20306.08984375,20331.689453125,20095.630859375,20159.720703125,20159.720703125,1930240900
2016-03-08 00:00:00+08:00,20132.099609375,20137.73046875,19902.75,20011.580078125,20011.580078125,1449306300
2016-03-09 00:00:00+08:00,19898.740234375,20005.41015625,19818.419921875,19996.259765625,19996.259765625,1202836200
2016-03-10 00:00:00+08:00,20055.419921875,20184.23046875,19923.5390625,19984.419921875,19984.419921875,1384555000
2016-03-11 00:00:00+08:00,19900.669921875,20238.720703125,19853.630859375,20199.599609375,20199.599609375,1970725700
2016-03-14 00:00:00+08:00,20371.58984375,20512.029296875,20328.880859375,20435.33984375,20435.33984375,1722861700
2016-03-15 00:00:00+08:00,20298.150390625,20366.560546875,20254.58984375,20288.76953125,20288.76953125,1193143900
2016-03-16 00:00:00+08:00,20339.900390625,20383.19921875,20168.740234375,20257.69921875,20257.69921875,1213704800
2016-03-17 00:00:00+08:00,20580.060546875,20619.33984375,20435.650390625,20503.810546875,20503.810546875,1696007800
2016-03-18 00:00:00+08:00,20599.189453125,20687.970703125,20514.970703125,20671.630859375,20671.630859375,2091585400
2016-03-21 00:00:00+08:00,20738.25,20772.4609375,20618.560546875,20684.150390625,20684.150390625,1520109900
2016-03-22 00:00:00+08:00,20765.0703125,20765.0703125,20576.80078125,20666.75,20666.75,1303372700
2016-03-23 00:00:00+08:00,20629.400390625,20693.48046875,20513.609375,20615.23046875,20615.23046875,1185399100
2016-03-24 00:00:00+08:00,20450.689453125,20499.400390625,20268.529296875,20345.609375,20345.609375,1460918200
2016-03-29 00:00:00+08:00,20386.3203125,20386.3203125,20250.150390625,20366.30078125,20366.30078125,1303869800
2016-03-30 00:00:00+08:00,20545.439453125,20820.73046875,20541.0703125,20803.390625,20803.390625,2058668600
2016-03-31 00:00:00+08:00,20811.4609375,20872.55078125,20689.220703125,20776.69921875,20776.69921875,1781006800
2016-04-01 00:00:00+08:00,20786.1796875,20786.1796875,20455.41015625,20498.919921875,20498.919921875,1633594800
2016-04-05 00:00:00+08:00,20311.859375,20311.859375,20116.869140625,20177.0,20177.0,1876707600
2016-04-06 00:00:00+08:00,20100.0,20249.83984375,20100.0,20206.669921875,20206.669921875,1338272400
2016-04-07 00:00:00+08:00,20297.8203125,20370.51953125,20165.759765625,20266.05078125,20266.05078125,1493940300
2016-04-08 00:00:00+08:00,20061.599609375,20370.439453125,20045.470703125,20370.400390625,20370.400390625,1435612200
2016-04-11 00:00:00+08:00,20255.83984375,20550.94921875,20240.689453125,20440.810546875,20440.810546875,1234203400
2016-04-12 00:00:00+08:00,20440.720703125,20546.4296875,20407.8203125,20504.439453125,20504.439453125,997121600
2016-04-13 00:00:00+08:00,20739.33984375,21171.2890625,20716.91015625,21158.7109375,21158.7109375,2500342000
2016-04-14 00:00:00+08:00,21456.609375,21511.080078125,21266.2109375,21337.810546875,21337.810546875,2054279800
2016-04-15 00:00:00+08:00,21374.650390625,21423.060546875,21234.119140625,21316.470703125,21316.470703125,1413648900
2016-04-18 00:00:00+08:00,21129.6796875,21172.0,21002.76953125,21161.5,21161.5,1426843200
2016-04-19 00:00:00+08:00,21438.130859375,21459.0390625,21259.169921875,21436.2109375,21436.2109375,1462091100
2016-04-20 00:00:00+08:00,21452.8203125,21452.8203125,21103.33984375,21236.310546875,21236.310546875,1716745500
2016-04-21 00:00:00+08:00,21406.400390625,21634.740234375,21331.58984375,21622.25,21622.25,1709117500
2016-04-22 00:00:00+08:00,21448.150390625,21495.7890625,21358.529296875,21467.0390625,21467.0390625,1282700700
2016-04-25 00:00:00+08:00,21408.560546875,21430.5703125,21254.4609375,21304.439453125,21304.439453125,1199972500
2016-04-26 00:00:00+08:00,21380.01953125,21419.919921875,21080.880859375,21407.26953125,21407.26953125,1346786700
2016-04-27 00:00:00+08:00,21372.330078125,21442.509765625,21277.0390625,21361.599609375,21361.599609375,1247249600
2016-04-28 00:00:00+08:00,21488.9609375,21654.0703125,21255.419921875,21388.029296875,21388.029296875,1684154400
2016-04-29 00:00:00+08:00,21215.19921875,21235.390625,21023.76953125,21067.05078125,21067.05078125,1603138400
2016-05-03 00:00:00+08:00,21061.76953125,21061.76953125,20668.369140625,20676.939453125,20676.939453125,1707676300
2016-05-04 00:00:00+08:00,20556.5,20580.380859375,20411.41015625,20525.830078125,20525.830078125,1555895400
2016-05-05 00:00:00+08:00,20363.859375,20534.759765625,20342.75,20449.8203125,20449.8203125,1354977100
2016-05-06 00:00:00+08:00,20357.44921875,20377.939453125,20058.76953125,20109.869140625,20109.869140625,1725801800
2016-05-09 00:00:00+08:00,20279.900390625,20303.189453125,20125.779296875,20156.810546875,20156.810546875,1323285400
2016-05-10 00:00:00+08:00,19962.4296875,20294.4609375,19962.4296875,20242.6796875,20242.6796875,1446925800
2016-05-11 00:00:00+08:00,20347.759765625,20347.759765625,20008.919921875,20055.2890625,20055.2890625,1337926500
2016-05-12 00:00:00+08:00,20100.5,20100.5,19863.619140625,19915.4609375,19915.4609375,1150409200
2016-05-13 00:00:00+08:00,19843.490234375,19881.91015625,19594.609375,19719.2890625,19719.2890625,1758498600
2016-05-16 00:00:00+08:00,19711.76953125,19998.759765625,19705.91015625,19883.94921875,19883.94921875,1486067400
2016-05-17 00:00:00+08:00,19987.240234375,20145.76953125,19847.69921875,20118.80078125,20118.80078125,1568659300
2016-05-18 00:00:00+08:00,19862.419921875,19923.830078125,19749.2890625,19826.41015625,19826.41015625,1351584400
2016-05-19 00:00:00+08:00,19729.630859375,19793.4609375,19646.349609375,19694.330078125,19694.330078125,1148089000
2016-05-20 00:00:00+08:00,19631.7109375,19954.330078125,19631.7109375,19852.19921875,19852.19921875,1247729300
2016-05-23 00:00:00+08:00,19788.130859375,19955.029296875,19750.619140625,19809.029296875,19809.029296875,1086593700
2016-05-24 00:00:00+08:00,19828.01953125,19870.16015625,19712.669921875,19830.4296875,19830.4296875,1174095900
2016-05-25 00:00:00+08:00,20156.759765625,20379.66015625,20156.759765625,20368.05078125,20368.05078125,2040761100
2016-05-26 00:00:00+08:00,20373.48046875,20404.73046875,20249.9609375,20397.109375,20397.109375,1347013200
2016-05-27 00:00:00+08:00,20425.0,20620.150390625,20290.83984375,20576.76953125,20576.76953125,1611353900
2016-05-30 00:00:00+08:00,20523.669921875,20765.609375,20465.83984375,20629.390625,20629.390625,1793022100
2016-05-31 00:00:00+08:00,20617.330078125,20974.7109375,20617.330078125,20815.08984375,20815.08984375,3129577700
2016-06-01 00:00:00+08:00,20726.529296875,20898.44921875,20713.2890625,20760.98046875,20760.98046875,1422260700
2016-06-02 00:00:00+08:00,20769.810546875,20878.2109375,20680.650390625,20859.220703125,20859.220703125,1988238300
2016-06-03 00:00:00+08:00,20956.080078125,21049.19921875,20887.7890625,20947.240234375,20947.240234375,1869294300
2016-06-06 00:00:00+08:00,20971.130859375,21039.869140625,20840.94921875,21030.220703125,21030.220703125,1431229200
2016-06-07 00:00:00+08:00,21218.9609375,21351.330078125,21153.6796875,21328.240234375,21328.240234375,1820198000
2016-06-08 00:00:00+08:00,21294.26953125,21352.369140625,21179.94921875,21297.880859375,21297.880859375,1506480000
2016-06-10 00:00:00+08:00,21240.080078125,21270.619140625,21017.98046875,21042.640625,21042.640625,1640607200
2016-06-13 00:00:00+08:00,20647.509765625,20664.58984375,20430.810546875,20512.990234375,20512.990234375,2083433200
2016-06-14 00:00:00+08:00,20476.75,20537.919921875,20358.939453125,20387.529296875,20387.529296875,1498720500
2016-06-15 00:00:00+08:00,20161.009765625,20553.580078125,20161.009765625,20467.51953125,20467.51953125,1729131100
2016-06-16 00:00:00+08:00,20284.91015625,20297.400390625,19964.369140625,20038.419921875,20038.419921875,1901944200
2016-06-17 00:00:00+08:00,20244.23046875,20282.0390625,20090.80078125,20169.98046875,20169.98046875,2193634100
2016-06-20 00:00:00+08:00,20425.060546875,20551.01953125,20288.490234375,20510.19921875,20510.19921875,1565765000
2016-06-21 00:00:00+08:00,20522.359375,20681.7890625,20516.73046875,20668.439453125,20668.439453125,1608985100
2016-06-22 00:00:00+08:00,20553.939453125,20841.509765625,20515.25,20795.119140625,20795.119140625,1835867700
2016-06-23 00:00:00+08:00,20862.58984375,20889.05078125,20753.939453125,20868.33984375,20868.33984375,1663934000
2016-06-24 00:00:00+08:00,20483.509765625,21034.1796875,19662.69921875,20259.130859375,20259.130859375,3953268600
2016-06-27 00:00:00+08:00,19982.66015625,20329.16015625,19969.470703125,20227.30078125,20227.30078125,1789673800
2016-06-28 00:00:00+08:00,19898.75,20196.19921875,19898.75,20172.4609375,20172.4609375,1919983900
2016-06-29 00:00:00+08:00,20217.0703125,20456.580078125,20217.0703125,20436.119140625,20436.119140625,1566228200
2016-06-30 00:00:00+08:00,20736.849609375,20828.029296875,20614.650390625,20794.369140625,20794.369140625,2032778200
2016-07-04 00:00:00+08:00,20967.470703125,21166.01953125,20840.640625,21059.19921875,21059.19921875,1838333600
2016-07-05 00:00:00+08:00,20919.51953125,20945.98046875,20737.16015625,20750.720703125,20750.720703125,1225382700
2016-07-06 00:00:00+08:00,20475.400390625,20560.060546875,20304.390625,20495.2890625,20495.2890625,1633236900
2016-07-07 00:00:00+08:00,20606.6796875,20731.119140625,20576.740234375,20706.919921875,20706.919921875,1125369300
2016-07-08 00:00:00+08:00,20622.830078125,20645.58984375,20468.529296875,20564.169921875,20564.169921875,1194770200
2016-07-11 00:00:00+08:00,20951.169921875,20972.849609375,20840.0,20880.5,20880.5,1998671500
2016-07-12 00:00:00+08:00,21046.939453125,21252.640625,20957.259765625,21224.740234375,21224.740234375,1970575300
2016-07-13 00:00:00+08:00,21356.640625,21441.23046875,21279.76953125,21322.369140625,21322.369140625,1825234400
2016-07-14 00:00:00+08:00,21297.5390625,21581.419921875,21242.9296875,21561.060546875,21561.060546875,1939969500
2016-07-15 00:00:00+08:00,21589.080078125,21739.2109375,21515.349609375,21659.25,21659.25,1784843200
2016-07-18 00:00:00+08:00,21656.880859375,21822.0,21616.16015625,21803.1796875,21803.1796875,1368767600
2016-07-19 00:00:00+08:00,21734.33984375,21767.880859375,21612.599609375,21673.19921875,21673.19921875,1257334500
2016-07-20 00:00:00+08:00,21646.390625,21895.23046875,21632.509765625,21882.48046875,21882.48046875,1417286000
2016-07-21 00:00:00+08:00,21971.970703125,22118.220703125,21913.16015625,22000.490234375,22000.490234375,1569756600
2016-07-22 00:00:00+08:00,21913.0390625,21972.869140625,21832.4296875,21964.26953125,21964.26953125,1120997900
2016-07-25 00:00:00+08:00,22071.76953125,22071.76953125,21878.880859375,21993.439453125,21993.439453125,1189962100
2016-07-26 00:00:00+08:00,21890.890625,22300.509765625,21890.890625,22129.73046875,22129.73046875,1938257900
2016-07-27 00:00:00+08:00,22193.310546875,22277.240234375,21997.880859375,22218.990234375,22218.990234375,1958434400
2016-07-28 00:00:00+08:00,22134.119140625,22214.720703125,22053.509765625,22174.33984375,22174.33984375,1611124800
2016-07-29 00:00:00+08:00,22055.94921875,22152.75,21830.4609375,21891.369140625,21891.369140625,1745509100
2016-08-01 00:00:00+08:00,22027.650390625,22260.94921875,22027.650390625,22129.140625,22129.140625,1815980500
2016-08-03 00:00:00+08:00,21743.3203125,21822.220703125,21725.380859375,21739.119140625,21739.119140625,1685374700
2016-08-04 00:00:00+08:00,21873.359375,21922.419921875,21788.310546875,21832.23046875,21832.23046875,1019501800
2016-08-05 00:00:00+08:00,21961.05078125,22193.2890625,21961.05078125,22146.08984375,22146.08984375,1163973600
2016-08-08 00:00:00+08:00,22324.1796875,22503.279296875,22260.0703125,22494.759765625,22494.759765625,1409047300
2016-08-09 00:00:00+08:00,22464.099609375,22496.75,22402.91015625,22465.609375,22465.609375,1306253700
2016-08-10 00:00:00+08:00,22511.099609375,22618.0390625,22399.2890625,22492.4296875,22492.4296875,1564549200
2016-08-11 00:00:00+08:00,22412.310546875,22689.939453125,22359.919921875,22580.55078125,22580.55078125,2356829800
2016-08-12 00:00:00+08:00,22788.880859375,22816.75,22704.05078125,22766.91015625,22766.91015625,2316030200
2016-08-15 00:00:00+08:00,22765.23046875,22975.740234375,22765.23046875,22932.509765625,22932.509765625,2496263600
2016-08-16 00:00:00+08:00,23008.08984375,23084.51953125,22841.66015625,22910.83984375,22910.83984375,2005620700
2016-08-17 00:00:00+08:00,22995.509765625,23029.48046875,22775.869140625,22799.779296875,22799.779296875,2081311500
2016-08-18 00:00:00+08:00,23046.689453125,23193.900390625,22976.109375,23023.16015625,23023.16015625,2328376500
2016-08-19 00:00:00+08:00,23153.740234375,23153.740234375,22875.560546875,22937.220703125,22937.220703125,2095546700
2016-08-22 00:00:00+08:00,22941.529296875,23005.16015625,22792.419921875,22997.91015625,22997.91015625,1720666500
2016-08-23 00:00:00+08:00,22927.470703125,22998.9296875,22854.349609375,22998.9296875,22998.9296875,1521237200
2016-08-24 00:00:00+08:00,23010.630859375,23036.0703125,22702.609375,22820.779296875,22820.779296875,1770177700
2016-08-25 00:00:00+08:00,22814.369140625,22898.119140625,22735.029296875,22814.94921875,22814.94921875,1580787200
2016-08-26 00:00:00+08:00,22827.220703125,22997.400390625,22827.220703125,22909.5390625,22909.5390625,1600056800
2016-08-29 00:00:00+08:00,22904.19921875,22922.6796875,22762.73046875,22821.33984375,22821.33984375,1262573400
2016-08-30 00:00:00+08:00,22945.080078125,23073.51953125,22898.779296875,23016.109375,23016.109375,1586826100
2016-08-31 00:00:00+08:00,23043.080078125,23063.150390625,22939.869140625,22976.880859375,22976.880859375,1874216100
2016-09-01 00:00:00+08:00,22897.16015625,23193.029296875,22843.419921875,23162.33984375,23162.33984375,2106535800
2016-09-02 00:00:00+08:00,23157.009765625,23306.48046875,23152.7890625,23266.69921875,23266.69921875,2510528100
2016-09-05 00:00:00+08:00,23576.310546875,23688.41015625,23530.359375,23649.55078125,23649.55078125,1915393300
2016-09-06 00:00:00+08:00,23683.279296875,23787.6796875,23548.55078125,23787.6796875,23787.6796875,1830882300
2016-09-07 00:00:00+08:00,23785.23046875,23830.75,23695.6796875,23741.810546875,23741.810546875,1939676800
2016-09-08 00:00:00+08:00,23704.359375,23928.9296875,23663.58984375,23919.33984375,23919.33984375,1686733500
2016-09-09 00:00:00+08:00,23924.76953125,24364.0,23914.73046875,24099.69921875,24099.69921875,2771690800
2016-09-12 00:00:00+08:00,23596.029296875,23625.369140625,23290.599609375,23290.599609375,23290.599609375,2533454700
2016-09-13 00:00:00+08:00,23564.130859375,23652.41015625,23196.490234375,23215.759765625,23215.759765625,1616669300
2016-09-14 00:00:00+08:00,23225.580078125,23371.529296875,23155.73046875,23190.640625,23190.640625,1473727100
2016-09-15 00:00:00+08:00,23237.19921875,23471.48046875,23194.369140625,23335.58984375,23335.58984375,1699911500
2016-09-19 00:00:00+08:00,23486.619140625,23625.919921875,23394.94921875,23550.44921875,23550.44921875,2052783800
2016-09-20 00:00:00+08:00,23494.009765625,23556.060546875,23397.130859375,23530.859375,23530.859375,1483540700
2016-09-21 00:00:00+08:00,23522.859375,23729.01953125,23436.23046875,23669.900390625,23669.900390625,1627369300
2016-09-22 00:00:00+08:00,23920.1796875,24058.650390625,23683.580078125,23759.80078125,23759.80078125,2332001400
2016-09-23 00:00:00+08:00,23836.599609375,23846.7109375,23628.640625,23686.48046875,23686.48046875,1872873700
2016-09-26 00:00:00+08:00,23554.830078125,23563.5,23276.130859375,23317.919921875,23317.919921875,1652771300
2016-09-27 00:00:00+08:00,23356.029296875,23646.029296875,23295.05078125,23571.900390625,23571.900390625,1816391200
2016-09-28 00:00:00+08:00,23455.73046875,23619.650390625,23370.439453125,23619.650390625,23619.650390625,1524350900
2016-09-29 00:00:00+08:00,23828.599609375,23828.599609375,23607.990234375,23739.470703125,23739.470703125,1606079200
2016-09-30 00:00:00+08:00,23435.2890625,23484.369140625,23239.359375,23297.150390625,23297.150390625,1674842700
2016-10-03 00:00:00+08:00,23652.830078125,23698.30078125,23500.7109375,23584.4296875,23584.4296875,953365300
2016-10-04 00:00:00+08:00,23665.349609375,23689.439453125,23518.560546875,23689.439453125,23689.439453125,1008151200
2016-10-05 00:00:00+08:00,23619.91015625,23847.4609375,23566.220703125,23788.310546875,23788.310546875,1304619300
2016-10-06 00:00:00+08:00,23859.41015625,24004.08984375,23826.44921875,23952.5,23952.5,1721487000
