,Equity,DrawdownPct,DrawdownDuration
344,10642.466944244386,0.21224649679205276,
345,10640.437284973146,0.2123967318089539,
346,10788.62719204712,0.20142774134375752,
347,10912.457315948488,0.19226185768003323,
348,10855.616789367676,0.19646918330977692,
349,10918.547068145754,0.19181109530959817,
350,11109.366789367676,0.17768665361189306,
351,11123.576727416994,0.17663483653439005,
352,11316.426882293703,0.16236010250005195,
353,11107.337130096437,0.1778368886287941,
354,11087.037439849855,0.17933946807673207,
355,11087.037439849855,0.17933946807673207,
356,11271.931477401733,0.16565364442636843,
357,11175.581227157594,0.1727854727479805,
358,11017.731133316041,0.18446950851307486,
359,10999.281102035524,0.18583517653456538,
360,11177.6308830719,0.1726337575831296,
361,11241.181164596559,0.1679297770903384,
362,11038.231602523805,0.18295206744227543,
363,11251.431008193971,0.16717108549716775,
364,11103.831539962772,0.17809637178463322,
365,11050.531102035524,0.18204166068425387,
366,11165.331383560182,0.17354416434115116,
367,11384.681320999147,0.15730792113257464,
368,11491.2814148407,0.14941740121779168,
369,11704.481602523805,0.13363636138822588,
370,11466.680851791383,0.15123833050275104,
371,11380.581227157594,0.15761140934673445,
372,11247.330914352418,0.16747457371132768,
373,11321.131039474489,0.16201190162536583,
374,11382.6308830719,0.15745969418188366,
375,11382.6308830719,0.15745969418188366,
376,11353.477145851137,0.15961764860613303,
377,11615.777408302309,0.14020223000809628,
378,11768.42721146393,0.1289031188307198,
379,11809.276916206361,0.12587943097860355,
380,11796.377441108705,0.12683424782238228,
381,11863.026916206361,0.12190086557461832,
382,11826.47730988312,0.12460626090944493,
383,11809.276916206361,0.12587943097860355,
384,11835.076686561586,0.12396973658295596,
385,11890.977145851137,0.11983199456628069,
386,12127.476817787172,0.10232633107198186,
387,12082.32701462555,0.10566831144138777,
388,12168.327342689516,0.09930258251177526,
389,12191.97665375519,0.09755206472881761,
390,12183.377277076723,0.09818858905530659,
391,12155.427047431947,0.10025746006364422,
392,12058.676883399965,0.10741888993243565,
393,12058.676883399965,0.10741888993243565,
394,12112.378111854554,0.1034439345895346,
395,12025.97860623932,0.10983921057022661,
396,11851.01830960846,0.12278974049109237,
397,11861.818144813538,0.12199033861731257,
398,11946.058836952212,0.11575485762474136,
399,12077.818144813538,0.10600205717990208,
400,12118.858672157288,0.10296424467290388,
401,12220.378111854554,0.0954497938708293,
402,12287.338408485413,0.09049340466866884,
403,12380.218474403382,0.08361843877134612,
404,12337.01830960846,0.0868161072569189,
405,12367.258177772523,0.08457775761415398,
406,12553.01830960846,0.07082782581950842,
407,12553.01830960846,0.07082782581950842,
408,12868.378111854554,0.047484949558598055,
409,12805.738738075257,0.0521215048227025,
410,12911.578276649476,0.044287281073025264,
411,12786.298705116273,0.05356045259168751,
412,12762.538573280335,0.05531917330827518,
413,12874.858672157288,0.047005259641967445,
414,13134.058836952212,0.027819309718984053,
415,13138.378111854554,0.027499597761835082,
416,13112.458342567445,0.029418174456997348,
417,13149.17877103424,0.026700134897601813,
418,13019.578276649476,0.036293140354320075,
419,13019.578276649476,0.036293140354320075,
420,13053.643696800233,0.03377162403647782,
421,13166.143887535096,0.02544438000299931,
422,13241.143696800233,0.019892907510947966,
423,13443.64308644867,0.004903938841489319,
424,13341.143124595643,0.01249096771848024,
425,13086.143963829041,0.03136596007329451,
426,13173.643582359315,0.024889253931035027,
427,13311.143391624451,0.014711542597140248,
428,13298.643582359315,0.015636776247348383,
429,13378.64350606537,0.009715196177053187,
430,13213.643544212342,0.02192846389588743,
431,13226.143353477479,0.021003230245679294,
432,12891.143315330506,0.045799873261591406,
433,12891.143315330506,0.045799873261591406,
434,12512.099202049256,0.07385665085573179,
435,12350.102678611755,0.08584760459925411,
436,12242.102494163513,0.09384175897078517,
437,12373.003220481874,0.08415251057847317,
438,12308.743111534119,0.08890903237039616,
439,12277.802857322693,0.0911992244633466,
440,12277.802857322693,0.0911992244633466,
441,12424.940950393679,0.08030808908287068,
442,12227.541810989382,0.09491953813980825,
443,12001.94112968445,0.11161846029339517,
444,11973.74138069153,0.11370580067933567,
445,11973.74138069153,0.11370580067933567,
446,11973.74138069153,0.11370580067933567,
447,11995.30201464081,0.11210988640364083,
448,11904.502534202578,0.11883084773520147,
449,12288.132222465518,0.09043464669958157,
450,12335.80201464081,0.08690613719327855,
451,12356.232049278262,0.08539390967679883,
452,12349.422326377871,0.0858979641501425,
453,12201.87198000336,0.09681961444654563,
454,12004.382222465518,0.11143777104155006,
455,11943.092118553164,0.11597445359098912,
456,11943.092118553164,0.11597445359098912,
457,11939.58011283112,0.11623441162753478,
458,11928.280285255436,0.11707082284732295,
459,11957.66052664948,0.11489610262460515,
460,12197.219974891666,0.09716395503438835,
461,11978.000561134342,0.11339053690335232,
462,12084.219974891666,0.10552819486044107,
463,12104.56000937653,0.10402262913918814,
464,12070.66052664948,0.10653186279855242,
465,12172.359836952213,0.09900409800637366,
466,11650.300388710026,0.1376468451617222,
467,11650.300388710026,0.1376468451617222,
468,11599.326177131657,0.14141994720230122,
469,11635.705785285954,0.13872713510159007,
470,11691.346242439275,0.1346086383966203,
471,11791.925687324529,0.12716376584271316,
472,11978.106275093083,0.1133827119749995,
473,12065.846242439275,0.10688821525629533,
474,12055.145589363101,0.10768027568660066,
475,12294.826177131657,0.08993916137026903,
476,12346.185719978337,0.08613753717800299,
477,12386.846242439275,0.0831278525645881,
478,12284.125524055486,0.09073122180057425,
479,12350.465817939763,0.08582072509102634,
480,12294.826177131657,0.08993916137026903,
481,12243.465817939763,0.09374084598826204,
482,12217.786046516423,0.09564165808439506,
483,12217.786046516423,0.09564165808439506,
484,12486.488498527531,0.07575235055811791,
485,12435.128139335637,0.07955403517611093,
486,12338.828792411809,0.08668209564304141,
487,12298.168269950871,0.0896917802564563,
488,12432.988498527531,0.07971241100673576,
489,12381.628139335637,0.08351409562472878,
490,12411.588825065617,0.08129641101589213,
491,12358.088825065617,0.08525647146450999,
492,12507.888171989445,0.07416835054896154,
493,12182.60807402802,0.09824552532764541,
494,12184.74853118134,0.0980870890712936,
495,12184.74853118134,0.0980870890712936,
496,12273.914723121648,0.09148702346275739,
497,12276.014370643621,0.09133160792803208,
498,12265.514530860906,0.09210880419420697,
499,12252.914242469793,0.09304147529138129,
500,12213.014530860906,0.09599484482135534,
501,12324.31427451325,0.08775645766660856,
502,12267.614178382879,0.09195338865948166,
503,12362.114338600164,0.08495850367135971,
504,12433.514370643621,0.07967348604658697,
505,12290.714306556707,0.09024352129613256,
506,12406.214146339422,0.08169424377566092,
507,12383.114018165594,0.08340411113901014,
508,12326.414723121648,0.08760098283560902,
509,12326.414723121648,0.08760098283560902,
510,12293.158926872258,0.09006257093681469,
511,11918.658926872258,0.11778299407713977,
512,12025.658926872258,0.10986287317990406,
513,12025.658926872258,0.10986287317990406,
514,12025.658926872258,0.10986287317990406,
515,12121.636137016301,0.10275865721990196,
516,12353.475915916448,0.08559791817618645,
517,12639.136137016301,0.06445339960943952,
518,12639.136137016301,0.06445339960943952,
519,12504.585821159368,0.07441278996783351,
520,12548.05642128754,0.07119510390717454,
521,12450.766168601995,0.07839651104168044,
522,12583.246042259221,0.0685903744452716,
523,12800.595884330754,0.052502177938714256,
524,12668.116010673528,0.06230831453512309,
525,12614.296358116155,0.06629203560897001,
526,12351.406263359075,0.08575111348898712,
527,12351.406263359075,0.08575111348898712,
528,12352.873779830938,0.08564248818173625,
529,12502.603481826787,0.07455952237132313,
530,12522.13351493836,0.07311391280711121,
531,12632.803150711065,0.0649221661251218,
532,12658.843746719365,0.06299464585762826,
533,12732.623779830938,0.05753346097869638,
534,12465.713051376348,0.07729014544719737,
535,12535.15381294251,0.07215015267336444,
536,12541.663548049932,0.07166830324289941,
537,12632.803150711065,0.0649221661251218,
538,12415.803150711066,0.08098446738400167,
539,12415.803150711066,0.08098446738400167,
540,12404.0869514618,0.08185169836073325,
541,12375.616717544563,0.08395905999248199,
542,12509.206851211555,0.07407074214836551,
543,12279.257018295295,0.09109158772776671,
544,12082.156684127815,0.10568091927442103,
545,12082.156684127815,0.10568091927442103,
546,12160.125483505257,0.099909682664312,
547,12119.325327865608,0.10292970290068637,
548,11913.284892074591,0.11818077917343395,
549,11858.204798690804,0.12225779785222479,
550,11756.204798690804,0.12980781964211308,
551,11629.725016586312,0.13916983053298793,
552,11629.725016586312,0.13916983053298793,
553,11509.502788314827,0.14806865840630778,
554,11461.023219833382,0.15165710741022242,
555,11141.216281051644,0.1753291599235517,
556,11130.135351608285,0.17614936834266515,
557,11295.735632370004,0.16389166512538478,
558,11269.975744674692,0.16579840741366603,
559,11080.455969284067,0.17982662735301846,
560,11084.135351608285,0.17955428013026176,
561,11106.21585697938,0.17791988506473722,
562,11229.495520065317,0.16879474641229697,
563,11222.135351608285,0.16933954476747182,
564,11187.175604293832,0.1719272590223062,
565,11220.295660446176,0.16947571837885012,
566,11063.895941207895,0.18105239767474646,
567,10914.855688522348,0.19208433057029872,
568,10914.855688522348,0.19208433057029872,
569,10815.380822113046,0.19944744242261692,
570,11161.330624511727,0.17384029981166027,
571,11549.831047943124,0.1450835678284459,
572,11612.731076171884,0.14042771896852713,
573,11642.331047943124,0.13823673434251782,
574,11557.231217315682,0.14453580861264514,
575,11564.630680969247,0.1439881016340383,
576,11599.781132629401,0.14138627147758165,
577,11455.480652740487,0.15206736723692116,
578,11411.081047943124,0.15535381805733806,
579,11385.181160858163,0.15727092307544688,
580,11475.830765655526,0.150561055512066,
581,11514.680596282968,0.14768539798490277,
582,11401.831189086923,0.1560384909584921,
583,11424.030991485604,0.15439526554828364,
584,11424.030991485604,0.15439526554828364,
585,11372.737355499276,0.15819201132651284,
586,11095.297230987559,0.17872807981134398,
587,11095.297230987559,0.17872807981134398,
588,10925.427981353769,0.1913017713423938,
589,10860.947695709237,0.19607459057410392,
590,10933.748171783456,0.19068591233219612,
591,10800.62750527955,0.2005394803007151,
592,10806.868044830331,0.200077556677293,
593,10860.947695709237,0.19607459057410392,
594,11037.748171783456,0.18298785089936886,
595,11079.347537017831,0.1799086733114762,
596,10971.187441802987,0.18791466424940229,
597,10994.067568756112,0.18622108133713267,
598,10910.868044830331,0.19237949524446574,
599,10821.427981353769,0.19899983277522104,
600,10821.427981353769,0.19899983277522104,
601,10920.614222686774,0.19165808489952196,
602,10981.994494598395,0.18711472813087482,
603,11035.454585235602,0.1831576217661659,
604,11005.754283111579,0.1853560328269761,
605,10962.19404141236,0.18858035414072016,
606,11011.69404141236,0.18491637297798036,
607,11027.534403961188,0.18374387217010402,
608,11215.6345550232,0.16982073257010932,
609,11282.954585235602,0.16483771595246643,
610,11372.053980987555,0.1582425945858672,
611,11467.094645660407,0.15120770155444074,
612,11342.35443417359,0.16044094973876166,
613,11296.814524810798,0.16381180569953246,
614,11296.814524810798,0.16381180569953246,
615,11263.154132049567,0.16630334196231178,
616,11263.154132049567,0.16630334196231178,
617,11170.085373138432,0.1731922748813013,
618,11264.165283416754,0.16622849671863393,
619,11215.165283416754,0.1698554679706391,
620,11089.725403045662,0.1791405055208618,
621,11089.725403045662,0.1791405055208618,
622,11089.725403045662,0.1791405055208618,
623,11089.725403045662,0.1791405055208618,
624,11089.725403045662,0.1791405055208618,
625,11089.725403045662,0.1791405055208618,
626,11089.725403045662,0.1791405055208618,
627,11089.725403045662,0.1791405055208618,
628,11089.725403045662,0.1791405055208618,
629,11089.725403045662,0.1791405055208618,
630,11245.870733856209,0.16758265601097033,
631,11194.910315155037,0.17135473710524163,
632,11285.070135711678,0.1646811232839176,
633,11238.03055441285,0.16816298469365654,
634,11141.990225433357,0.1752718726985899,
635,10753.910315155037,0.20399747837328797,
636,10753.910315155037,0.20399747837328797,
637,10577.840153198249,0.21703016032743405,
638,10645.179958801276,0.21204567993890766,
639,10647.000347595222,0.21191093508537473,
640,10725.259708862312,0.20611819113606822,
641,10785.320042114265,0.20167253599136037,
642,10816.259708862312,0.19938238738234437,
643,10787.139736633308,0.20153784252793183,
644,10819.8997921753,0.1991129490653829,
645,10719.79993103028,0.20652232291645822,
646,10768.940014343269,0.2028849827226349,
647,10543.259708862312,0.2195897986435159,
648,10305.131082153326,0.2372160370792905,
649,10253.632001297003,0.24102798985011853,
650,10361.012029067999,0.23307973936512016,
651,10330.072362319952,0.23536988797413627,
652,10388.31230677796,0.23105897768296135,
653,10310.052251235968,0.23685177302237215,
654,10313.692334548956,0.23658233470541068,
655,10308.232556716926,0.23698646648580057,
656,10240.892056838995,0.24197099826443147,
657,10193.572362319952,0.24547359360472198,
658,10235.432279006964,0.24237513004482159,
659,10148.072362319952,0.24884149548158385,
660,10088.012029067999,0.2532871506262917,
661,10073.452390090948,0.2543648525040333,
662,9873.397965652472,0.2691728452851514,
663,9852.062247634894,0.2707521113237359,
664,9994.861991287238,0.26018209979270013,
665,10062.062247634894,0.2552079488151424,
666,10036.861991287238,0.25707326729098146,
667,9964.621940017707,0.2624204629888991,
668,10013.3420938263,0.25881420590202076,
669,10050.301658035285,0.25607846555768154,
670,10055.3420938263,0.2557053734003021,
671,10057.021811843879,0.2555810409725219,
672,10090.621940017707,0.2530939654837431,
673,10087.26186311341,0.2533426777763228,
674,9947.822196365363,0.26366397701477884,
675,9974.702170730598,0.2616743261111597,
676,10065.42168367005,0.254959283959582,
677,10110.781760574348,0.2516017391652835,
678,10095.66173493958,0.25272092076338315,
679,10104.062247634894,0.25209911631342374,
680,10157.822196365363,0.24811981450618537,
681,10327.501914382941,0.23556015207153036,
682,10292.222068191535,0.23817155998808948,
683,10258.621940017707,0.24065863547686828,
684,10263.66173493958,0.24028559075650835,
685,10379.582145095832,0.2317051826920722,
686,10130.942222000129,0.2501094654098046,
687,10130.942222000129,0.2501094654098046,
688,10149.125105094918,0.2487635716493276,
689,10164.155130577095,0.24765105184645486,
690,10242.645334434517,0.2418412209698244,
691,10397.955385398873,0.230345198725025,
692,10154.13553829194,0.24839270027859928,
693,10174.175359916695,0.24690935625965438,
694,10326.145334434517,0.2356605658771218,
695,10137.435156059273,0.24962885958993353,
696,10357.875105094918,0.233311933917571,
697,10451.395334434517,0.2263895832380679,
698,10511.515436363228,0.22193950402657692,
699,10539.905130577095,0.21983810392929304,
700,10950.72561473847,0.1894292450356575,
701,11025.875105094918,0.18386669317594984,
702,10838.835283470162,0.19771134738030005,
703,10767.025232505806,0.20302671453239685,
704,10549.925359916695,0.21909640834249244,
705,10549.925359916695,0.21909640834249244,
706,10640.528771331794,0.21238996000501986,
707,10764.968827178962,0.20317892928755876,
708,10746.668408325202,0.20453352302393102,
709,10927.838715484626,0.19112332923241726,
710,10865.618687561042,0.1957288445911478,
711,10883.918408325202,0.1943743025272432,
712,11083.388436248786,0.1796095666718247,
713,11156.588715484626,0.17419129507127085,
714,11041.298520019538,0.18272505475677958,
715,11205.998799255378,0.17053396949176713,
716,11220.638436248786,0.16945034617513688,
717,11264.55874340821,0.16619937288031106,
718,11348.738575866706,0.1599683967104013,
719,11246.25832455445,0.16755396661668331,
720,11098.028771331794,0.17852589168272692,
721,11098.028771331794,0.17852589168272692,
722,11066.664271881109,0.18084748633254666,
723,11048.263850738533,0.1822094822204836,
724,11020.664271881109,0.18425239812014327,
725,11007.784328033455,0.18520576926428378,
726,11096.104243804939,0.17866834486667782,
727,11035.383906890876,0.18316285336462423,
728,10941.544215728767,0.19010885055119586,
729,11062.984187652595,0.18111988551013392,
730,11055.624019195564,0.18166468386530876,
731,11088.744075347908,0.17921314322185267,
732,11118.184047271736,0.17703400175598405,
733,10919.463710357673,0.1917432456167204,
734,10834.823878814705,0.1980082708367389,
735,10834.823878814705,0.1980082708367389,
736,11045.53806472779,0.18241124441436274,
737,11040.257608184822,0.1828021028649508,
738,11001.53806472779,0.1856681165590205,
739,10690.017984161384,0.20872677730670786,
740,10770.977823028572,0.20273414448755978,
741,10577.37809158326,0.21706436204568347,
742,10577.37809158326,0.21706436204568347,
743,10686.868729698188,0.2089598845598356,
744,10447.008702384956,0.22671428095922874,
745,10140.91886626435,0.24937099598250223,
746,10132.613212730415,0.24998577897427154,
